31,3,92,1
48,60,95,1
75,21,73,1
23,61,44,1
96,66,50,1
88,64,13,1
69,85,45,1
73,49,72,1
51,47,89,1
77,41,8,1
60,26,73,1
6,55,15,1
96,64,58,1
8,68,75,1
81,26,62,1
13,21,36,1
54,67,83,1
3,22,28,1
64,22,6,1
37,32,77,1
77,16,29,1
80,34,63,1
49,92,46,1
12,88,90,1
4,88,56,1
60,91,98,1
43,14,21,1
51,75,91,1
23,56,0,1
20,44,86,1
10,27,61,1
97,79,56,1
96,45,34,1
31,20,70,1
24,36,98,1
90,76,57,1
43,64,79,1
22,44,75,1
22,54,4,1
35,22,45,1
40,11,91,1
78,77,37,1
52,88,0,1
78,87,96,1
49,99,36,1
52,18,53,1
79,76,77,1
82,14,33,1
95,15,40,1
56,86,71,1
97,2,79,1
20,1,49,1
1,25,22,1
35,18,82,1
73,69,27,1
32,43,50,1
75,57,84,1
15,35,9,1
21,99,23,1
42,72,25,1
12,72,65,1
59,97,9,1
39,67,53,1
70,48,54,1
0,66,98,1
0,34,97,1
79,50,12,1
9,5,59,1
53,4,32,1
41,52,7,1
90,70,38,1
50,60,78,1
81,12,0,1
10,29,34,1
33,61,6,1
4,45,7,1
77,45,39,1
40,72,88,1
56,4,25,1
83,5,28,1
46,90,79,1
26,11,76,1
73,11,46,1
35,85,2,1
62,8,1,1
28,31,89,1
58,14,77,1
77,74,28,1
66,39,1,1
12,53,0,1
1,14,57,1
19,14,60,1
26,42,38,1
34,83,68,1
79,29,98,1
63,83,46,1
55,25,34,1
76,6,56,1
51,5,66,1
46,10,34,1
11,72,60,1
5,87,15,1
61,1,65,1
76,97,78,1
41,25,80,1
20,44,92,1
21,56,83,1
64,43,99,1
78,41,33,1
67,21,10,1
36,94,25,1
7,47,35,1
84,54,49,1
62,71,18,1
74,88,70,1
28,45,98,1
49,4,42,1
20,56,73,1
74,59,88,1
51,24,74,1
8,44,72,1
75,96,42,1
20,1,96,1
11,6,87,1
52,78,45,1
1,41,3,1
68,52,82,1
27,78,97,1
11,0,52,1
18,11,35,1
91,3,8,1
90,34,45,1
13,89,33,1
55,51,2,1
35,23,6,1
54,89,67,1
63,34,72,1
6,81,21,1
23,65,52,1
38,8,22,1
13,72,54,1
87,70,31,1
43,58,42,1
42,64,20,1
80,70,39,1
8,42,68,1
58,92,44,1
34,95,76,1
51,73,31,1
82,84,33,1
9,77,33,1
18,87,53,1
18,68,60,1
46,64,57,1
79,94,48,1
94,39,89,1
45,87,84,1
77,12,46,1
12,56,47,1
94,24,93,1
24,99,96,1
5,16,96,1
82,67,2,1
99,93,98,1
4,29,71,1
90,2,46,1
64,15,93,1
38,71,85,1
49,23,6,1
43,75,83,1
28,30,74,1
65,37,50,1
67,54,87,1
58,53,8,1
20,15,61,1
99,27,76,1
58,35,53,1
64,78,9,1
32,46,24,1
89,65,25,1
84,7,54,1
67,10,59,1
63,25,15,1
13,21,8,1
77,17,28,1
6,12,31,1
40,50,88,1
82,93,3,1
5,26,96,1
45,91,60,1
73,38,55,1
31,80,68,1
55,95,34,1
73,47,63,1
10,69,95,1
46,11,51,1
72,77,13,1
39,26,75,1
57,41,74,1
82,17,61,1
26,92,78,1
75,15,82,1
86,92,72,1
24,56,6,1
43,4,41,1
7,53,69,1
57,89,42,1
6,88,65,1
77,58,68,1
18,25,88,1
25,72,65,1
76,41,36,1
21,24,93,1
63,75,46,1
96,72,82,1
20,21,42,1
44,25,48,1
5,8,43,1
94,56,17,1
43,87,51,1
32,72,11,1
2,94,70,1
67,74,52,1
96,77,49,1
20,1,42,1
54,43,42,1
32,71,13,1
27,72,84,1
20,44,46,1
40,30,39,1
82,55,57,1
0,95,48,1
16,97,57,1
22,43,18,1
37,69,76,1
49,78,81,1
38,90,58,1
84,24,48,1
14,96,54,1
36,26,4,1
10,76,53,1
30,72,29,1
41,32,33,1
38,61,59,1
70,75,5,1
78,53,23,1
17,0,2,1
71,78,29,1
90,24,19,1
83,28,63,1
29,47,80,1
26,77,96,1
30,23,15,1
33,45,72,1
65,37,58,1
62,86,33,1
43,59,28,1
71,9,87,1
59,57,39,1
42,71,10,1
61,71,35,1
55,68,85,1
23,38,5,1
27,44,22,1
74,25,11,1
21,92,40,1
29,85,90,1
92,44,73,1
98,57,52,1
45,74,56,1
92,60,79,1
22,45,64,1
10,55,35,1
98,96,94,1
85,49,75,1
13,75,92,1
29,55,90,1
87,73,27,1
36,41,47,1
92,58,21,1
88,67,8,1
59,48,84,1
71,41,57,1
2,99,64,1
99,5,60,1
97,30,53,1
27,28,30,1
1,50,41,1
76,59,17,1
7,75,38,1
83,68,88,1
17,83,59,1
26,76,87,1
93,29,20,1
64,97,92,1
64,20,60,1
55,22,52,1
36,58,9,1
58,89,70,1
88,11,34,1
21,28,46,1
31,62,63,1
47,4,68,1
47,10,77,1
58,57,59,1
62,84,73,1
15,48,44,1
98,18,67,1
69,7,89,1
80,0,53,1
97,11,95,1
57,97,61,1
11,81,26,1
40,6,60,1
5,91,58,1
86,15,59,1
35,92,27,1
21,67,49,1
33,46,39,1
35,56,42,1
89,96,93,1
23,45,75,1
1,31,66,1
57,33,0,1
34,42,81,1
36,85,87,1
92,71,4,1
8,5,2,1
13,89,78,1
72,26,14,1
61,86,81,1
49,3,92,1
75,30,39,1
22,10,11,1
54,43,83,1
89,53,61,1
27,1,76,1
53,42,72,1
73,23,59,1
86,77,62,1
73,89,51,1
91,62,41,1
3,31,63,1
66,13,90,1
92,13,31,1
16,46,23,1
45,2,9,1
96,30,39,1
75,10,45,1
7,69,22,1
70,48,20,1
61,0,55,1
77,31,87,1
52,1,44,1
26,4,0,1
21,24,39,1
29,93,62,1
24,56,29,1
39,58,20,1
63,96,69,1
34,97,69,1
34,32,78,1
13,61,14,1
55,30,5,1
5,87,1,1
62,88,89,1
85,66,39,1
37,6,41,1
44,64,97,1
71,49,40,1
60,31,56,1
13,4,61,1
22,61,40,1
56,6,43,1
81,88,61,1
13,57,48,1
40,42,35,1
88,25,66,1
89,13,50,1
73,13,55,1
43,69,44,1
32,65,92,1
72,19,53,1
44,76,26,1
97,16,92,1
38,51,10,1
17,53,39,1
76,73,9,1
61,41,47,1
81,23,4,1
16,91,50,1
69,56,97,1
89,12,42,1
51,66,10,1
7,82,72,1
51,11,59,1
5,12,4,1
51,30,94,1
69,47,13,1
88,33,75,1
36,54,31,1
19,88,60,1
31,19,99,1
58,85,46,1
43,99,67,1
14,96,6,1
85,47,6,1
98,1,59,1
1,51,81,1
69,92,1,1
13,84,50,1
33,79,70,1
53,0,59,1
51,39,98,1
43,76,35,1
74,98,22,1
70,97,86,1
13,2,75,1
36,2,46,1
42,99,27,1
85,89,86,1
7,56,48,1
94,2,89,1
43,23,97,1
36,87,14,1
33,10,98,1
67,12,58,1
41,62,24,1
31,76,8,1
33,96,97,1
29,40,96,1
67,77,52,1
50,48,43,1
2,4,28,1
26,15,10,1
75,83,45,1
23,61,26,1
83,98,67,1
55,3,56,1
84,13,97,1
94,33,79,1
76,11,46,1
39,43,58,1
91,0,46,1
31,11,40,1
59,87,96,1
29,47,9,1
74,11,31,1
91,41,84,1
62,64,6,1
73,38,97,1
51,92,41,1
22,25,63,1
51,45,29,1
84,94,28,1
57,92,12,1
74,9,4,1
13,37,63,1
22,92,68,1
98,25,78,1
28,79,87,1
10,21,61,1
55,95,11,1
91,64,8,1
26,0,60,1
97,11,47,1
26,53,24,1
72,59,93,1
94,75,2,1
51,65,12,1
42,61,49,1
64,35,52,1
28,53,70,1
69,43,64,1
15,72,9,1
50,4,18,1
27,71,64,1
51,21,11,1
97,45,65,1
86,17,27,1
15,96,31,1
42,59,34,1
81,8,60,1
99,40,92,1
85,12,42,1
81,37,43,1
6,10,86,1
14,58,42,1
42,41,76,1
3,46,26,1
5,55,53,1
95,91,72,1
91,4,99,1
84,58,70,1
17,95,79,1
93,20,88,1
27,31,42,1
9,18,24,1
55,80,58,1
93,5,57,1
69,58,36,1
34,88,8,1
50,33,95,1
54,51,24,1
46,3,7,1
51,13,96,1
5,56,35,1
26,16,8,1
67,7,47,1
97,72,43,1
82,92,57,1
58,84,59,1
83,24,35,1
33,17,37,1
34,92,61,1
85,15,61,1
77,63,19,1
31,54,99,1
37,21,10,1
82,56,81,1
17,96,65,1
42,23,83,1
58,24,64,1
94,30,93,1
30,62,70,1
88,34,58,1
26,31,33,1
22,88,4,1
53,97,27,1
33,42,17,1
78,77,48,1
17,79,42,1
28,97,74,1
41,96,4,1
63,32,39,1
44,31,61,1
21,51,54,1
27,25,65,1
16,94,62,1
11,86,3,1
13,94,42,1
62,9,64,1
84,70,56,1
38,29,21,1
91,25,7,1
5,37,80,1
83,90,21,1
13,10,34,1
77,85,48,1
53,45,42,1
53,97,72,1
81,44,79,1
72,77,94,1
92,17,10,1
4,89,98,1
98,11,7,1
7,34,9,1
32,80,30,1
40,94,14,1
74,72,46,1
86,28,32,1
22,55,25,1
17,36,72,1
44,91,20,1
15,8,21,1
59,10,58,1
83,67,34,1
66,24,86,1
23,51,46,1
34,0,88,1
1,88,53,1
99,78,68,1
67,25,39,1
74,11,41,1
55,41,51,1
96,85,30,1
50,5,22,1
11,12,51,1
57,72,12,1
82,30,46,1
11,32,90,1
24,61,96,1
43,76,12,1
23,14,85,1
82,21,41,1
90,89,25,1
87,42,47,1
16,64,1,1
93,63,24,1
61,85,64,1
30,3,43,1
29,12,66,1
14,39,77,1
36,69,77,1
66,29,58,1
64,18,48,1
91,63,97,1
63,87,18,1
82,21,45,1
58,13,79,1
97,16,34,1
64,3,43,1
92,36,18,1
89,22,54,1
72,59,13,1
30,42,56,1
38,91,15,1
88,98,67,1
90,9,60,1
38,56,39,1
5,68,98,1
58,14,69,1
71,87,79,1
74,6,58,1
43,84,15,1
59,52,15,1
4,48,38,1
89,13,72,1
14,89,9,1
93,26,83,1
47,38,14,1
66,6,74,1
95,59,9,1
0,80,25,1
39,47,94,1
6,46,90,1
79,57,27,1
4,44,49,1
24,36,40,1
14,22,7,1
73,82,45,1
34,87,82,1
22,40,90,1
7,13,47,1
52,72,10,1
50,16,47,1
18,97,30,1
39,58,19,1
56,61,66,1
53,1,98,1
79,56,54,1
85,49,71,1
42,18,69,1
93,50,44,1
44,14,76,1
72,16,39,1
61,92,6,1
62,20,51,1
17,13,60,1
61,21,45,1
30,46,47,1
95,19,62,1
36,22,93,1
71,7,6,1
48,95,74,1
25,95,72,1
7,36,59,1
24,53,69,1
67,24,31,1
46,76,3,1
31,11,58,1
62,90,8,1
95,4,20,1
36,38,0,1
57,12,65,1
90,4,87,1
35,22,98,1
91,44,38,1
85,21,95,1
35,21,88,1
28,9,12,1
29,69,75,1
37,94,92,1
68,11,19,1
3,64,74,1
75,96,77,1
45,97,78,1
9,70,60,1
29,13,6,1
59,70,28,1
28,25,9,1
32,40,23,1
33,2,50,1
10,27,89,1
81,61,22,1
95,25,51,1
87,77,9,1
20,8,37,1
37,81,60,1
79,80,82,1
56,23,52,1
72,11,88,1
53,23,41,1
69,51,90,1
49,83,75,1
19,88,52,1
20,1,23,1
74,59,37,1
71,17,97,1
83,77,25,1
20,64,51,1
91,0,56,1
73,6,20,1
37,34,92,1
13,52,84,1
4,28,5,1
40,70,46,1
92,40,41,1
84,65,53,1
77,78,41,1
4,47,75,1
37,67,27,1
32,12,43,1
73,30,78,1
41,18,67,1
91,57,6,1
63,36,41,1
7,35,98,1
70,4,62,1
46,32,98,1
90,7,34,1
97,76,10,1
91,97,99,1
28,59,97,1
26,50,5,1
34,80,31,1
23,99,36,1
8,97,21,1
87,78,34,1
60,46,35,1
94,89,70,1
95,84,98,1
38,84,60,1
15,6,29,1
38,76,60,1
47,61,2,1
41,71,30,1
48,42,87,1
59,73,48,1
71,91,55,1
50,15,37,1
4,49,58,1
99,66,80,1
8,56,27,1
54,65,26,1
53,26,57,1
42,52,7,1
51,96,83,1
47,37,38,1
47,14,67,1
13,2,0,1
75,66,65,1
78,42,13,1
66,30,45,1
56,85,62,1
96,64,32,1
2,19,36,1
47,2,44,1
56,99,67,1
81,15,10,1
86,40,32,1
89,12,48,1
71,1,94,1
69,22,19,1
53,86,79,1
9,41,97,1
69,86,16,1
76,18,40,1
86,13,4,1
28,80,3,1
71,79,88,1
46,28,63,1
13,54,20,1
78,93,32,1
84,15,65,1
65,38,89,1
83,41,35,1
25,93,54,1
30,87,98,1
23,43,92,1
8,46,52,1
96,41,92,1
21,54,44,1
44,39,10,1
51,2,8,1
27,88,99,1
4,77,93,1
37,24,66,1
9,18,89,1
97,62,8,1
64,91,94,1
78,29,87,1
35,40,49,1
79,73,17,1
88,3,54,1
52,72,78,1
22,37,65,1
40,87,49,1
56,84,17,1
81,26,43,1
29,1,11,1
60,63,12,1
43,2,71,1
30,95,32,1
48,32,76,1
98,26,63,1
62,3,65,1
4,71,6,1
72,45,34,1
17,33,68,1
27,74,57,1
44,53,70,1
26,81,79,1
58,51,17,1
21,26,1,1
50,16,72,1
87,60,86,1
98,95,88,1
62,72,9,1
38,56,16,1
37,2,52,1
50,31,60,1
51,14,55,1
20,42,22,1
8,26,7,1
60,13,35,1
43,15,45,1
5,14,96,1
98,69,49,1
98,52,45,1
16,92,5,1
77,17,74,1
67,98,23,1
5,4,65,1
73,20,24,1
14,85,76,1
43,2,91,1
40,16,80,1
76,9,84,1
71,99,10,1
28,27,95,1
90,14,15,1
88,99,7,1
83,70,88,1
19,74,39,1
91,38,90,1
52,48,20,1
28,86,46,1
62,4,76,1
43,46,70,1
37,21,50,1
54,73,37,1
92,26,54,1
80,78,16,1
88,86,95,1
23,0,39,1
65,37,68,1
9,90,43,1
72,97,22,1
23,22,1,1
64,42,61,1
27,94,59,1
2,66,87,1
23,91,46,1
59,44,65,1
73,87,56,1
90,97,31,1
23,54,75,1
63,43,42,1
39,49,18,1
73,50,57,1
42,66,87,1
55,21,41,1
16,98,41,1
40,74,96,1
66,58,83,1
69,39,44,1
29,8,40,1
45,70,8,1
33,42,13,1
82,30,24,1
62,16,94,1
53,59,42,1
4,45,26,1
61,84,90,1
96,9,29,1
81,90,21,1
18,90,60,1
1,66,81,1
58,64,74,1
35,16,95,1
65,76,12,1
91,19,74,1
55,81,20,1
67,92,56,1
12,73,84,1
47,66,29,1
31,68,83,1
72,5,33,1
76,5,72,1
41,70,36,1
43,71,98,1
98,0,52,1
80,98,65,1
67,94,1,1
55,68,22,1
38,58,21,1
45,73,92,1
32,4,38,1
26,57,1,1
38,2,71,1
78,45,26,1
66,26,99,1
3,49,62,1
38,84,68,1
88,73,63,1
22,26,66,1
82,39,12,1
61,82,43,1
62,10,72,1
4,0,38,1
32,28,62,1
93,70,82,1
65,54,41,1
88,11,44,1
75,91,14,1
79,59,41,1
18,0,50,1
7,2,83,1
88,54,34,1
72,81,23,1
40,79,75,1
5,97,37,1
99,61,45,1
81,53,36,1
85,27,45,1
56,15,64,1
34,51,77,1
74,95,71,1
53,56,46,1
35,26,77,1
18,97,58,1
79,40,3,1
9,44,82,1
90,25,33,1
97,8,20,1
13,80,98,1
56,3,55,1
67,23,77,1
42,8,67,1
17,45,59,1
17,63,48,1
61,35,69,1
59,44,56,1
45,11,24,1
58,61,44,1
34,52,74,1
1,23,91,1
36,7,30,1
75,70,7,1
60,90,96,1
42,25,66,1
92,14,19,1
99,93,56,1
77,19,42,1
71,50,58,1
38,1,80,1
32,82,77,1
61,81,1,1
10,71,68,1
81,70,56,1
72,45,87,1
15,14,13,1
89,61,59,1
69,28,5,1
67,85,54,1
29,51,56,1
52,10,9,1
58,43,68,1
32,74,41,1
64,20,49,1
85,94,62,1
59,53,69,1
2,62,23,1
21,84,52,1
34,9,95,1
54,24,33,1
55,77,20,1
23,66,74,1
9,78,70,1
21,94,29,1
61,28,69,1
1,90,96,1
86,8,89,1
36,89,3,1
14,36,70,1
94,44,48,1
83,34,94,1
31,52,81,1
9,68,35,1
78,57,73,1
66,86,73,1
66,75,70,1
81,44,88,1
0,90,86,1
83,4,78,1
39,35,0,1
4,83,63,1
56,75,63,1
52,9,32,1
34,86,59,1
32,79,14,1
98,53,95,1
21,56,23,1
43,92,53,1
79,53,29,1
75,82,88,1
86,4,58,1
14,89,27,1
57,0,81,1
10,14,42,1
51,20,39,1
65,21,43,1
89,2,9,1
19,13,61,1
89,94,43,1
89,67,11,1
61,84,63,1
34,59,14,1
57,29,24,1
86,88,85,1
83,17,31,1
40,30,45,1
64,25,37,1
55,90,73,1
71,9,14,1
18,90,15,1
75,24,91,1
45,98,47,1
60,86,92,1
35,84,81,1
58,51,99,1
57,96,84,1
87,83,62,1
61,66,84,1
66,49,48,1
61,94,85,1
77,72,27,1
73,44,41,1
16,46,69,1
55,44,9,1
96,27,70,1
68,26,69,1
57,31,52,1
48,31,95,1
62,42,52,1
63,87,81,1
33,30,40,1
95,44,26,1
79,7,93,1
56,35,32,1
25,81,85,1
89,96,18,1
60,78,80,1
71,72,18,1
78,6,60,1
75,23,88,1
58,23,30,1
86,56,77,1
83,46,49,1
93,75,55,1
27,88,22,1
94,38,15,1
55,76,41,1
14,7,83,1
80,83,84,1
32,22,33,1
38,84,7,1
43,84,97,1
19,5,27,1
77,74,43,1
80,72,46,1
72,19,13,1
46,50,33,1
38,99,47,1
30,17,18,1
1,49,85,1
2,94,1,1
87,80,55,1
24,61,40,1
85,96,12,1
92,44,86,1
22,78,23,1
99,75,90,1
26,83,33,1
55,17,72,1
43,88,62,1
45,72,54,1
44,93,66,1
87,44,25,1
16,31,39,1
71,62,41,1
2,23,46,1
87,30,58,1
23,94,67,1
28,57,71,1
82,69,11,1
62,42,17,1
59,69,34,1
88,25,37,1
38,36,1,1
63,11,55,1
89,24,87,1
21,71,9,1
78,93,10,1
4,77,6,1
77,97,34,1
64,57,15,1
88,20,25,1
33,25,21,1
90,76,83,1
94,84,97,1
45,63,95,1
2,8,20,1
28,59,46,1
92,24,39,1
41,64,54,1
18,70,84,1
29,84,36,1
86,91,28,1
36,82,7,1
64,71,27,1
42,41,13,1
6,23,25,1
55,80,85,1
75,39,88,1
50,79,67,1
77,68,92,1
15,64,14,1
63,13,62,1
77,40,28,1
68,91,50,1
83,35,52,1
60,45,99,1
30,0,20,1
86,60,65,1
99,77,69,1
78,70,38,1
81,28,51,1
77,14,31,1
84,57,28,1
71,19,78,1
7,54,65,1
8,76,91,1
49,26,79,1
57,63,75,1
13,33,58,1
20,65,42,1
87,25,76,1
58,37,42,1
49,36,53,1
18,15,13,1
94,24,86,1
45,77,34,1
42,91,44,1
61,72,56,1
40,67,11,1
98,53,62,1
66,58,68,1
0,15,72,1
54,75,77,1
21,14,53,1
25,9,64,1
44,92,90,1
5,59,82,1
34,77,5,1
81,21,52,1
50,25,19,1
91,90,25,1
52,31,96,1
21,82,94,1
21,19,76,1
78,50,0,1
2,19,14,1
77,0,44,1
31,96,91,1
9,19,45,1
76,0,19,1
17,57,83,1
41,60,26,1
91,9,80,1
90,92,46,1
34,8,99,1
78,46,36,1
92,88,15,1
35,55,26,1
3,6,38,1
38,27,14,1
47,54,61,1
14,44,9,1
40,95,20,1
62,42,98,1
92,1,44,1
0,59,76,1
17,11,39,1
32,66,35,1
99,1,42,1
18,52,23,1
46,86,25,1
9,72,6,1
31,70,13,1
83,19,63,1
58,34,66,1
59,86,82,1
18,46,51,1
89,46,37,1
12,6,7,1
3,69,52,1
84,75,7,1
35,72,92,1
66,11,69,1
30,22,58,1
41,18,73,1
52,59,42,1
20,25,8,1
5,90,21,1
64,74,42,1
69,89,29,1
3,23,69,1
55,84,34,1
40,74,82,1
5,48,23,1
69,95,94,1
3,75,21,1
66,19,7,1
26,98,51,1
18,42,0,1
60,38,28,1
77,68,37,1
48,84,77,1
22,32,20,1
55,17,36,1
43,66,56,1
48,42,11,1
85,19,13,1
69,12,9,1
88,90,98,1
25,59,16,1
51,92,41,1
77,25,17,1
13,74,82,1
78,57,47,1
88,99,68,1
29,58,30,1
10,32,56,1
30,62,87,1
8,90,81,1
58,38,34,1
39,23,43,1
13,61,48,1
58,57,92,1
27,77,51,1
21,18,82,1
36,21,46,1
39,58,32,1
19,6,65,1
47,95,64,1
23,42,59,1
16,77,71,1
40,95,42,1
61,7,22,1
80,98,75,1
21,80,53,1
65,82,80,1
58,37,79,1
63,30,64,1
13,35,88,1
84,81,53,1
25,93,84,1
50,53,97,1
7,66,77,1
56,99,97,1
3,6,13,1
85,37,48,1
16,41,95,1
89,3,51,1
44,90,69,1
22,2,39,1
26,17,31,1
50,26,35,1
15,46,93,1
68,89,42,1
93,9,26,1
48,59,36,1
36,62,46,1
23,38,80,1
9,72,92,1
37,6,39,1
52,25,80,1
39,92,9,1
53,46,25,1
52,0,82,1
85,6,63,1
80,15,40,1
13,85,95,1
15,39,26,1
19,55,57,1
51,84,25,1
2,89,42,1
10,64,29,1
78,66,35,1
25,7,41,1
10,70,55,1
89,38,19,1
95,64,70,1
75,48,33,1
59,83,16,1
82,97,85,1
85,49,91,1
53,95,77,1
12,93,69,1
24,38,41,1
97,9,68,1
77,28,58,1
72,98,88,1
57,45,92,1
58,3,86,1
73,13,50,1
9,59,18,1
26,73,27,1
92,23,96,1
71,86,81,1
4,62,61,1
4,21,34,1
4,56,46,1
33,78,53,1
41,73,33,1
88,28,99,1
42,1,98,1
34,35,6,1
47,23,78,1
63,11,18,1
0,59,56,1
50,72,19,1
85,43,79,1
33,17,75,1
41,91,67,1
40,5,47,1
18,55,99,1
3,51,71,1
49,99,2,1
82,1,95,1
25,50,64,1
36,13,96,1
63,95,49,1
17,45,11,1
73,18,55,1
55,35,25,1
14,79,36,1
54,68,4,1
50,60,51,1
80,47,29,1
74,87,53,1
69,13,0,1
17,11,56,1
56,65,31,1
55,13,82,1
15,81,90,1
71,70,34,1
23,35,65,1
89,82,74,1
3,9,8,1
6,93,72,1
18,62,58,1
76,42,9,1
73,0,61,1
2,94,74,1
82,65,99,1
64,81,70,1
79,40,66,1
60,59,52,1
17,77,84,1
0,86,7,1
30,86,91,1
20,61,82,1
3,89,76,1
21,43,50,1
69,67,8,1
54,58,30,1
52,67,10,1
24,94,78,1
41,96,42,1
39,11,82,1
89,2,73,1
87,45,23,1
11,68,76,1
43,92,18,1
53,17,42,1
40,83,56,1
62,72,98,1
1,15,57,1
53,93,78,1
38,78,25,1
85,22,2,1
11,63,94,1
89,40,24,1
49,61,96,1
80,96,98,1
35,41,91,1
11,50,94,1
77,87,37,1
46,70,51,1
37,99,15,1
94,10,79,1
84,21,52,1
20,92,64,1
62,0,7,1
78,95,75,1
49,2,44,1
9,91,7,1
3,81,0,1
78,48,28,1
78,58,15,1
66,11,50,1
79,0,26,1
53,0,58,1
62,8,10,1
61,67,91,1
20,31,98,1
42,62,98,1
44,65,26,1
88,80,72,1
8,4,85,1
2,24,26,1
95,26,0,1
42,95,3,1
90,41,15,1
2,98,55,1
2,85,28,1
69,47,6,1
31,93,27,1
50,20,47,1
44,32,87,1
9,40,94,1
2,76,10,1
24,56,36,1
32,29,19,1
13,37,68,1
87,41,25,1
13,43,82,1
73,1,69,1
31,57,90,1
22,69,17,1
45,75,42,1
61,14,72,1
24,18,39,1
56,87,97,1
93,78,9,1
24,23,18,1
44,96,55,1
14,6,12,1
64,91,12,1
76,86,46,1
30,27,49,1
40,57,23,1
77,38,41,1
55,67,15,1
22,25,58,1
48,25,77,1
12,96,64,1
14,69,83,1
36,54,81,1
85,35,17,1
64,85,15,1
4,41,20,1
46,76,23,1
23,92,70,1
90,85,45,1
93,18,8,1
83,16,98,1
18,82,97,1
35,58,81,1
85,56,8,1
61,86,49,1
59,42,9,1
82,35,71,1
27,36,45,1
42,93,0,1
8,40,42,1
51,65,96,1
50,27,22,1
42,47,50,1
89,0,43,1
20,94,79,1
93,78,5,1
87,48,12,1
8,42,88,1
75,95,38,1
1,91,4,1
17,87,42,1
31,66,8,1
91,72,46,1
93,80,25,1
10,70,57,1
46,45,6,1
35,26,65,1
73,92,65,1
47,49,22,1
6,91,99,1
16,32,86,1
62,34,83,1
82,53,21,1
32,82,16,1
84,92,81,1
71,37,72,1
11,92,31,1
5,46,23,1
73,53,94,1
20,36,41,1
95,68,31,1
28,30,99,1
69,54,86,1
56,33,92,1
83,4,37,1
29,0,99,1
70,6,10,1
72,87,18,1
26,43,31,1
18,90,52,1
98,72,33,1
40,57,96,1
29,21,41,1
70,99,21,1
64,88,56,1
5,94,31,1
49,89,59,1
23,33,81,1
23,51,55,1
56,38,27,1
59,8,52,1
99,46,5,1
37,12,0,1
19,93,92,1
53,45,23,1
75,86,67,1
37,54,99,1
40,17,84,1
18,64,95,1
82,29,48,1
32,92,86,1
17,5,55,1
63,11,24,1
75,21,78,1
57,15,99,1
52,95,2,1
5,34,13,1
14,7,36,1
73,42,83,1
16,11,1,1
89,23,84,1
68,91,33,1
6,93,88,1
72,19,68,1
40,53,4,1
87,66,25,1
55,20,78,1
55,19,30,1
61,7,43,1
95,77,10,1
96,8,79,1
89,12,75,1
11,57,35,1
31,82,70,1
3,52,34,1
5,76,18,1
16,56,37,1
18,57,30,1
90,2,62,1
85,71,68,1
97,37,52,1
57,72,44,1
58,51,0,1
8,57,94,1
88,71,50,1
67,24,92,1
25,9,68,1
1,72,26,1
43,55,72,1
38,81,91,1
13,89,99,1
6,96,43,1
63,70,37,1
58,8,22,1
11,78,61,1
73,93,94,1
78,48,56,1
63,59,95,1
51,88,6,1
99,69,8,1
63,38,95,1
98,78,77,1
29,33,68,1
67,18,44,1
60,74,89,1
87,86,33,1
97,76,35,1
28,95,12,1
68,57,96,1
18,52,29,1
95,59,23,1
49,33,0,1
16,91,0,1
65,60,89,1
89,94,53,1
42,8,26,1
24,23,44,1
36,69,2,1
99,88,63,1
77,63,40,1
9,43,96,1
31,87,0,1
83,67,50,1
79,63,10,1
64,10,40,1
53,5,2,1
78,91,38,1
86,97,62,1
88,58,65,1
88,27,42,1
10,25,99,1
86,0,73,1
83,91,50,1
76,22,36,1
81,76,96,1
66,90,58,1
58,54,68,1
74,0,16,1
94,2,46,1
84,22,35,1
80,76,12,1
52,87,61,1
93,52,16,1
21,86,74,1
7,50,79,1
41,59,44,1
86,41,9,1
21,38,74,1
49,23,77,1
1,64,51,1
76,19,48,1
37,94,44,1
37,21,32,1
17,79,73,1
69,24,20,1
16,10,94,1
51,42,4,1
63,77,54,1
19,35,4,1
35,76,77,1
92,55,89,1
43,58,34,1
56,82,19,1
10,43,74,1
90,95,49,1
15,73,20,1
52,72,56,1
29,5,50,1
56,24,59,1
79,95,52,1
33,48,20,1
17,87,49,1
19,14,52,1
68,70,71,1
20,77,37,1
95,0,23,1
71,14,77,1
6,91,62,1
55,81,44,1
82,83,67,1
51,3,34,1
16,86,82,1
14,29,46,1
18,25,34,1
44,8,22,1
69,13,64,1
64,59,29,1
58,61,28,1
36,30,37,1
35,56,76,1
88,98,10,1
98,95,5,1
27,70,49,1
67,36,30,1
36,58,16,1
78,21,60,1
0,20,48,1
61,23,42,1
92,42,93,1
39,12,81,1
13,37,25,1
80,55,97,1
33,66,35,1
34,71,10,1
39,43,17,1
48,27,86,1
42,25,1,1
27,76,30,1
59,17,78,1
61,37,49,1
39,85,71,1
1,32,31,1
57,91,70,1
51,77,65,1
84,33,49,1
84,7,63,1
46,37,19,1
57,41,24,1
71,18,37,1
4,33,32,1
91,78,44,1
0,67,60,1
67,2,34,1
89,82,20,1
22,58,69,1
42,12,75,1
49,7,65,1
7,80,49,1
81,80,21,1
10,3,33,1
99,83,78,1
42,64,37,1
64,1,76,1
0,12,91,1
29,43,35,1
65,61,97,1
11,74,2,1
31,83,91,1
7,82,81,1
79,76,89,1
34,10,92,1
65,42,49,1
0,82,60,1
74,59,0,1
0,25,6,1
27,57,39,1
38,21,46,1
34,83,25,1
82,99,23,1
43,81,4,1
75,94,99,1
